TurboBoost,KERS_Charge,KERS_CurrentKJ,DRS_Enabled,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.6786809253900483,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207091,9,55914.742,0,False
0.6786809253900483,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207091,9,55923.469,0,False
0.6786809253900483,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207091,9,55932.172,0,False
0.6786809253900483,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207091,9,55940.766,0,False
0.6809114486778198,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207092,9,55949.582,0,False
0.6809114486778198,0.16199599742418677,-1.2281939692865114,-0.5005741344284832,1765207092,9,55958.227,0,False
0.6809114486778198,0.16199599742418677,-1.2281939692865114,-0.5005741344284832,1765207092,9,55966.82,0,False
0.6809114486778198,0.16199599742418677,-1.2281939692865114,-0.5005741344284832,1765207092,9,55975.648,0,False
0.6831419719655923,0.16199599742418677,-1.2281939692865114,-0.5005741344284832,1765207092,9,55984.184,0,False
0.6831419719655923,0.16199599742418677,-1.2281939692865114,1.9977060963042423,1765207092,9,55992.953,0,False
0.6831419719655923,0.16199599742418677,-1.2281939692865114,1.9977060963042423,1765207092,9,56003.133,0,False
0.6831419719655923,0.16199599742418677,-1.2281939692865114,1.9977060963042423,1765207092,9,56010.441,0,False
0.6831419719655923,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207092,9,56019.914,0,False
0.6831419719655923,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207092,9,56027.988,0,False
0.6831419719655923,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207093,9,56037.328,0,False
0.6831419719655923,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207093,9,56046.918,0,False
0.6853724952533639,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207093,9,56055.789,0,False
0.6853724952533639,0.1688859646297566,-1.2281939692865114,1.9977060963042423,1765207093,9,56064.641,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56073.332,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56082.828,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56091.715,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56099.973,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56109.578,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207093,9,56117.77,0,False
0.6853724952533639,0.17577593183532647,-1.2281939692865114,1.9977060963042423,1765207094,9,56126.648,0,False
